jd_tdb,calendar,x_jpl_km,y_jpl_km,z_jpl_km,vx_jpl_kms,vy_jpl_kms,vz_jpl_kms,x_num_km,y_num_km,z_num_km,vx_num_kms,vy_num_kms,vz_num_kms,err_r_abs_km,err_r_rel,err_v_abs_kms,err_v_rel,err_rho_abs_km,err_rho_rel
2461248.5,A.D. 2026-Jul-27 00:00:00.0000,84163214.1519416,-126481547.75455661,7092.358227103949,24.316948798287473,16.390862357181874,-0.001127280096559602,84165517.65501457,-126483376.57653758,7109.345250555398,24.316180252472073,16.39062813268831,-0.001106425279838992,2941.2590508577578,1.9360015342091124e-05,0.0008037155635769342,2.7406881659506146e-05,2798.6481324732304,1.842131884506922e-05
2461249.5,A.D. 2026-Jul-28 00:00:00.0000,86252209.6086206,-125047575.4764717,6993.962294161321,24.038274664606256,16.80217963216303,-0.0011503505717103124,86254447.15499806,-125049425.10153894,7012.750292833178,24.037512551170597,16.801929728397337,-0.001129517457303141,2903.115510885149,1.9110887373321967e-05,0.0008023109120377384,2.7356159351377502e-05,2793.0203945338726,1.838614343493816e-05
2461250.5,A.D. 2026-Jul-29 00:00:00.0000,88316829.8301224,-123578264.2028306,6893.586895681918,23.75271920574407,17.208875803906956,-0.0011730999688905897,88319002.00415356,-123580135.96526983,6914.173605370153,23.751964223814873,17.208610633555445,-0.001152297587069895,2867.448075071676,1.8878092882826855e-05,0.0008004659691865225,2.7290315293041304e-05,2785.838439643383,1.8340808776048236e-05
2461251.5,A.D. 2026-Jul-30 00:00:00.0000,90356483.39605254,-122074018.07071139,6791.260049648584,23.460355079086945,17.610838218994108,-0.0011955219481860624,90358590.841337,-122075913.26761559,6813.6424235598115,23.45960790200146,17.610558231392655,-0.0011747593270798006,2834.360228220287,1.866231485375269e-05,0.0007981840266993202,2.7209468206071932e-05,2777.104921013117,1.8285327991070286e-05
2461252.5,A.D. 2026-Jul-31 00:00:00.0000,92370585.23965424,-120535250.90729226,6687.010302133859,23.161256700479125,18.00795522728907,-0.0012176106443337886,92372628.65680881,-120537170.79528385,6711.184527766681,23.160517975878705,18.007660910780004,-0.0011968964045592913,2803.9450709701127,1.846416863134598e-05,0.0007954654753696781,2.711363830676505e-05,2766.8221870064735,1.821971192044851e-05
2461253.5,A.D. 2026-Aug-01 00:00:00.0000,94358556.79929368,-118962386.14204031,6580.86668226868,22.855500233909208,18.400116208130047,-0.0012393607499090464,94360536.94377899,-118964331.93385655,6606.828237278732,22.8547705849838,18.399808090804417,-0.0012187026174397741,2776.283843047489,1.82841921828627e-05,0.0007923071368724247,2.7002724581230983e-05,2754.992225587368,1.8143968759202414e-05
2461254.5,A.D. 2026-Aug-02 00:00:00.0000,96319826.16905625,-117355856.71661825,6472.858652748168,22.5431635812713,18.787211596910854,-0.001260767532946794,96321743.8491498,-117357829.57771373,6500.602404137004,22.54244360883969,18.78689024544162,-0.0012401718357813207,2751.444631268997,1.8122837562153636e-05,0.0007887022580171195,2.6876504658696608e-05,2741.6168070435524,1.8058104999483465e-05
2461255.5,A.D. 2026-Aug-03 00:00:00.0000,98253828.24846758,-115716104.99248676,6363.016061916947,22.224326372373795,19.169132911817844,-0.0012818267830052579,98255684.32343516,-115718106.03782198,6392.536406842027,22.22361665730263,19.168798928328993,-0.001261298003200998,2729.4813004732837,1.7980463830675552e-05,0.0007846412453229987,2.6734659916456955e-05,2726.697810947895,1.79621275875492e-05
2461256.5,A.D. 2026-Aug-04 00:00:00.0000,100160004.8913667,-114043582.65619868,6251.36910365522,21.899069955314832,19.545772780466635,-0.0013025346855020106,100161800.26983558,-114045612.94737783,6282.660143936613,21.898371060651144,19.545426797639585,-0.0012820751383058912,2710.432668011433,1.7857331571500818e-05,0.000780113107579389,2.6576824691265592e-05,2710.2376919984818,1.785604699750905e-05
2461257.5,A.D. 2026-Aug-05 00:00:00.0000,102037805.05396518,-112338750.62240586,6137.9482908546925,21.567477387260777,19.917024966173067,-0.0013228876364559385,102039540.69244467,-112340811.16529748,6171.004027464649,21.56678985940683,19.91666764105839,-0.0013024973361308151,2694.321922378233,1.7753599001139323e-05,0.0007751074453785851,2.6402654087151614e-05,2692.240009814501,1.7739880729204208e-05
2461258.5,A.D. 2026-Aug-06 00:00:00.0000,103886684.94212428,-110602078.93462074,6022.784446500243,21.229633425548588,20.2827843936212,-0.0013428820236542907,103888361.84356439,-110604170.67754439,6057.598976305461,21.228957793877367,20.282416400861564,-0.0013225587695807183,2681.1562710832854,1.7669319582157328e-05,0.0007696166974262899,2.6211900473481723e-05,2672.709930509329,1.7613656623414274e-05
2461259.5,A.D. 2026-Aug-07 00:00:00.0000,105706108.15787056,-108834046.6637923,5905.908713892103,20.885624518896936,20.64294717377361,-0.00136251401108467,105707727.37010443,-108836170.4962855,5942.476409383366,20.88496129341178,20.6425691990989,-0.0013422536908777355,2670.9267893088563,1.7604440950344434e-05,0.0007636382516976975,2.6004485312142575e-05,2651.6546009480953,1.7477415341353957e-05
2461260.5,A.D. 2026-Aug-08 00:00:00.0000,107495545.84514429,-107035141.8047637,5787.352583862842,20.535538798372823,20.997410628008353,-0.0013817793682138202,107497108.45904082,-107037298.5568671,5825.668238751971,20.534888465357934,20.997023362879446,-0.0013615764330128324,2663.6084386636435,1.7558804955396044e-05,0.0007571759827890822,2.578055137720347e-05,2629.0833108127117,1.7331211448334333e-05
2461261.5,A.D. 2026-Aug-09 00:00:00.0000,109254476.83474036,-105205861.1706726,5667.147933304311,20.179466067652864,21.34607331164452,-0.001400673381624529,109255983.9819068,-105208051.61260168,5707.206862552881,20.178829083711936,21.345677449759876,-0.00138052141120197,2659.1602328255562,1.7532148663340767e-05,0.0007502408110917186,2.5540481616327842e-05,2605.0073932111263,1.7175112775490787e-05
2461262.5,A.D. 2026-Aug-10 00:00:00.0000,110982387.7883597,-103346710.28533345,5545.327067017555,19.81749779208457,21.68883503720595,-0.0014191908728271585,110983840.63828935,-103348935.12735705,5587.125157848397,19.816874577449184,21.688431273234777,-0.0013990831243466764,2657.5255461477664,1.7524106296035417e-05,0.0007428500169798463,2.528487560518298e-05,2579.4398688673973,1.700919809097878e-05
2461263.5,A.D. 2026-Aug-11 00:00:00.0000,112678773.34164827,-101458203.27360362,5421.922753162684,19.449727086144883,22.025596897921325,-0.001437326321587662,112680173.0983038,-101460463.16593806,5465.456473327825,19.449118018526384,22.0251859283275,-0.0014172561564988963,2658.6325889033146,1.7534212265173278e-05,0.0007350252937684522,2.501448308867766e-05,2552.3949045836926,1.683355354489891e-05
2461264.5,A.D. 2026-Aug-12 00:00:00.0000,114343136.24607737,-99540862.7496887,5296.96824476868,19.076248699177576,22.356261292007726,-0.0014550740601073644,114344484.1440165,-99543158.2822538,5342.234621887057,19.07565410954393,22.355843817280054,-0.001435035178329965,2662.39509777452,1.7561905623023005e-05,0.0007267898853644598,2.4730106431305723e-05,2523.887216359377,1.6648268746403573e-05
2461265.5,A.D. 2026-Aug-13 00:00:00.0000,115974987.50952749,-97595219.70330076,5170.4972834438095,18.69715899971507,22.68073194812838,-0.0014724284778786512,115976284.80978732,-97597551.40526032,5217.493873081047,18.696579171057845,22.680308675339862,-0.0014524149486035269,2668.71329891942,1.7606536310240362e-05,0.0007181654869136065,2.4432495095055962e-05,2493.931573987007,1.645343350686505e-05
2461266.5,A.D. 2026-Aug-14 00:00:00.0000,117573846.53547652,-95621813.38356532,5042.54408711195,18.312555958973583,22.998913952026456,-0.0014893841787131379,117575094.52149956,-95624181.72267205,5091.268945448871,18.311991128530313,22.998485596640908,-0.001469390315652192,2677.475181949661,1.7667373456408277e-05,0.0007091695992730288,2.4122255660704308e-05,2462.542547404766,1.624913617522859e-05
2461267.5,A.D. 2026-Aug-15 00:00:00.0000,119139241.26075476,-93621191.18058422,4913.143328160048,17.922539134344298,23.31071377406152,-0.001505936040635092,119140441.23464713,-93623596.56243189,4963.5949987110525,17.921989498907866,23.31028106017636,-0.0014859562188576899,2688.5580794329385,1.7743615700950635e-05,0.0006998139843327654,2.3799799385869785e-05,2429.734572082758,1.6035464077251137e-05
2461268.5,A.D. 2026-Aug-16 00:00:00.0000,120670708.29190004,-91593908.50460269,4782.33011052385,17.527209653528296,23.616039297047433,-0.0015220791835268699,120671861.57124482,-91596351.27193484,4834.50762583886,17.52667537681603,23.615602955859252,-0.0015021076901342682,2701.830486768646,1.7834403107714816e-05,0.0006901044111729756,2.3465333719424307e-05,2395.5223202705383,1.5812505974173418e-05
2461269.5,A.D. 2026-Aug-17 00:00:00.0000,122167793.04017821,-89540528.66277532,4650.139953032138,17.126670199563275,23.91479984391199,-0.0015378088617623575,122168900.95552948,-89543009.09499532,4704.042844995311,17.126151420359342,23.914360610667345,-0.0015178398554150491,2717.1540157570785,1.793882997190416e-05,0.000680041518474562,2.3118891784410797e-05,2359.9212977588177,1.5580356012971643e-05
2461270.5,A.D. 2026-Aug-18 00:00:00.0000,123630049.85535133,-87461622.73356487,4516.608783468605,16.721024996758384,24.206906204797143,-0.0015531203328702503,123631113.74841657,-87464141.04655261,4572.237091347614,16.720521836515417,24.20646481486801,-0.001533147936141019,2734.385354546036,1.805595768085842e-05,0.000669622428144509,2.2760387372477894e-05,2322.9485393464565,1.53391183329443e-05
2461271.5,A.D. 2026-Aug-19 00:00:00.0000,125057042.15825735,-85357769.43882748,4381.772943515331,16.310379797187117,24.49227066352052,-0.00156800874175822,125058063.38067672,-85360325.78510684,4439.127208750902,16.309892366111832,24.491827848318234,-0.0015480272507523189,2753.378114520122,1.8184826841017547e-05,0.0006588426341043792,2.2389679235476084e-05,2284.623272716999,1.5088911469232867e-05
2461272.5,A.D. 2026-Aug-20 00:00:00.0000,126448342.57223223,-83229555.0136357,4245.669202119113,15.894841867330783,24.770807023501607,-0.0015824690449708356,126449322.48479606,-83232149.48287962,4304.750441303001,15.894370268374505,24.77036350683458,-0.0015624732161814547,2773.98447783491,1.8324468101055577e-05,0.0006476978019579353,2.2006632280107105e-05,2244.9674491882324,1.4829871882580207e-05
2461273.5,A.D. 2026-Aug-21 00:00:00.0000,127803533.05337094,-81077573.07387865,4108.33477319032,15.474519974494577,25.04243063332593,-0.0015964959862557748,127804473.02548279,-81080205.69369414,4169.144424770138,15.474064305036197,25.04198712862741,-0.0015764813493480336,2796.0565941587583,1.847391133049862e-05,0.0006361852392183997,2.1611167501445074e-05,2204.006075710058,1.45621561808187e-05
2461274.5,A.D. 2026-Aug-22 00:00:00.0000,129122205.01959348,-78902424.48166256,3969.807333111764,15.04952437268841,25.30705841212462,-0.001610084124614275,129123106.42878062,-78905095.21856779,4032.3471778834246,15.049084723993781,25.30661562079313,-0.0015900472686545923,2819.4477068762217,1.8632193021869637e-05,0.000624304904294049,2.1203296190382642e-05,2161.7673179507256,1.428594183115865e-05
2461275.5,A.D. 2026-Aug-23 00:00:00.0000,130403959.47845912,-76704717.20852095,3830.125033844262,14.619966787739532,25.564608874915606,-0.0016232279091035196,130404823.70975098,-76707425.96901415,3894.397093506101,14.619543242503,25.564167485857823,-0.0016031666954830664,2844.013015621858,1.8798361959923645e-05,0.0006120598990399382,2.0783136559956123e-05,2118.2823799550533,1.4001426397486688e-05
2461276.5,A.D. 2026-Aug-24 00:00:00.0000,131648407.15365505,-74485066.19643325,3689.3265077546243,14.18596040146564,25.81500215801439,-0.001635921790647643,131649235.59868272,-74487812.82804963,3755.3329296714546,14.1855530298994,25.8145628483651,-0.0016158354556913997,2869.6102954434436,1.89714832902096e-05,0.0005994564386118284,2.0350912601272055e-05,2073.585184663534,1.3708825461121138e-05
2461277.5,A.D. 2026-Aug-25 00:00:00.0000,132855168.61007217,-72244093.21664159,3547.450861692428,13.747619834778735,26.058160044591613,-0.0016481603597906513,132855962.66578774,-72246877.50890133,3615.1938004914546,13.747228689834083,26.05772348150042,-0.0016280494811097904,2896.1003043458018,1.915064119496816e-05,0.0005865033228887024,1.9906936018047703e-05,2027.7119027376175,1.3408369536726397e-05
2461278.5,A.D. 2026-Aug-26 00:00:00.0000,134023874.37737107,-69982426.72625138,3404.5376584157348,13.30506112962231,26.294005990443353,-0.0016599384982640686,134024635.44434078,-69985248.41141292,3474.0191669361398,13.304686242013192,26.293572833743802,-0.0016398048110360178,2923.3470138343737,1.933494040353927e-05,0.000573210965698222,1.945157317378203e-05,1980.7003888189793,1.3100300372773936e-05
2461279.5,A.D. 2026-Aug-27 00:00:00.0000,135154165.0719352,-67700701.72259301,3260.6268848031764,12.858401729690236,26.52246515004574,-0.0016712515311247955,135154894.55221945,-67703560.47614737,3331.8488274838737,12.858043103429917,26.52203605554213,-0.0016510975937292767,2951.217703725078,1.9523506808688925e-05,0.0005595900899855532,1.8985200744694107e-05,1932.58959749341,1.2784867113476364e-05
2461280.5,A.D. 2026-Aug-28 00:00:00.0000,136245691.51710618,-65399559.59531728,3115.7589075267315,12.407760459973215,26.743464402983054,-0.0016820953608576166,136246390.8118005,-65402455.036183976,3188.7229086426196,12.407418069078055,26.74304002599195,-0.001661924087901906,2979.5829620105824,1.971548745748093e-05,0.0005456502871993693,1.8508156823513583e-05,1883.4190546274185,1.2462322822396236e-05
2461281.5,A.D. 2026-Aug-29 00:00:00.0000,137298114.86160353,-63079647.97618778,2969.974419072271,11.953257505155051,26.95693238084254,-0.001692466554295891,137298785.36816671,-63082579.66661053,3044.681855342438,11.952931292136093,26.956513379522974,-0.0016722806642083836,3008.3166367855,1.9910050226832788e-05,0.0005313986353913888,1.8020694079863432e-05,1833.2284582555294,1.2132921858959667e-05
2461282.5,A.D. 2026-Aug-30 00:00:00.0000,138311106.69603395,-60741620.58652869,2823.314378406853,11.49501438709825,27.16279949459809,-0.0017023623722618453,138311749.80557883,-60744588.03171008,2899.7664211994897,11.494704263611101,27.162386532572125,-0.0016821638067309095,3037.295788381767,2.010638350200512e-05,0.0005168386539530481,1.7522944399708852e-05,1782.057480275631,1.1796918580698695e-05
2461283.5,A.D. 2026-Aug-31 00:00:00.0000,139284349.16742918,-58386137.08228498,2675.81995273754,11.033153941756762,27.360997962461017,-0.0017117807218820502,139284966.26216453,-58389139.729843825,2754.017658651838,11.032859791431788,27.360591710237223,-0.0016915701144608881,3066.4006842311765,2.030369613951879e-05,0.0005019698712791825,1.7014904353290147e-05,1729.9458029568195,1.1454567598323391e-05
2461284.5,A.D. 2026-Sep-01 00:00:00.0000,140217535.09177583,-56013862.8966607,2527.5324664413934,10.567800295829208,27.551461838102217,-0.0017207200278548385,140218127.5427776,-56016900.136032544,2607.4769089674705,10.567521978980153,27.551062972899206,-0.0017004963027755706,3095.5148691709296,2.0501217931599398e-05,0.0004867881651154946,1.6496446873382763e-05,1676.9333960711956,1.110612562453639e-05
2461285.5,A.D. 2026-Sep-02 00:00:00.0000,141110368.06453118,-53625469.08030958,2378.493364486843,10.099078843571334,27.734127039011565,-0.0017291790396836149,141110937.2299764,-53628540.242239416,2460.1857921249702,10.098816203051488,27.733736242801,-0.0017089392049091086,3124.5253329171987,2.0698200716863365e-05,0.0004712869314628575,1.5967360994259365e-05,1623.0609957575798,1.0751854661564611e-05
2461286.5,A.D. 2026-Sep-03 00:00:00.0000,141962562.56915474,-51221632.13908136,2228.7441937886188,9.627116224071827,27.908931374683323,-0.0017371566100035103,141963109.79307434,-51224736.49535902,2312.1861965673547,9.626869091232617,27.908549330570626,-0.0017168957734172232,3153.322768866922,2.089392009961816e-05,0.0004554589397102,1.5427414782684795e-05,1568.3707008361816,1.039202597126722e-05
2461287.5,A.D. 2026-Sep-04 00:00:00.0000,142773844.08369902,-48803033.86935038,2078.326603721827,9.152040299052578,28.075814574342985,-0.0017446514822232473,142774370.6952098,-48806170.63291752,2163.5202688296777,9.151808498688501,28.07544196167589,-0.0017243630816346739,3181.8018982983062,2.108767760696952e-05,0.00043929856324038155,1.4876430896007519e-05,1512.9065713882446,1.002692406587716e-05
2461288.5,A.D. 2026-Sep-05 00:00:00.0000,143543949.18550193,-46370361.19097888,1927.282362844795,8.673980131078988,28.234718313933854,-0.0017516621354420887,143544456.49838397,-46373529.51649045,2014.2304030410348,8.673763484347523,28.234355802797015,-0.0017313383251246733,3209.8618146688154,2.127880298421276e-05,0.0004228039591255344,1.431436030680536e-05,1456.7151066958904,9.65684990483197e-06
2461289.5,A.D. 2026-Sep-06 00:00:00.0000,144272625.6540017,-43924305.97798727,1775.653385056182,8.193065961818279,28.385586242186385,-0.001758186725744793,144273114.96641555,-43927504.96284608,1864.3592303017404,8.192864286476178,28.385234488103574,-0.0017378188231193716,3237.4062908787823,2.1466656249974648e-05,0.00040597873077646775,1.3741338415829186e-05,1399.845496982336,9.282122596554838e-06
2461290.5,A.D. 2026-Sep-07 00:00:00.0000,144959632.5716559,-41465564.88701346,1623.4817559365176,7.7094291897811935,28.528364005752984,-0.001764223141858423,144960105.1657583,-41468793.57282316,1713.9496079364462,7.709242297633934,28.528023645421072,-0.0017438020199505022,3264.3439885602625,2.165062910656723e-05,0.00038883267926715195,1.3157710238259142e-05,1342.3495832681656,8.903079167067878e-06
2461291.5,A.D. 2026-Sep-08 00:00:00.0000,145604740.42289147,-38994839.183635175,1470.809749543667,7.223202346902791,28.662999273566797,-0.0017697691662554866,145605197.5641273,-38998096.55795302,1563.0446086241195,7.223030038999618,28.66267092227238,-0.0017492854864692455,3290.5885226346318,2.183014539428631e-05,0.00037138143084798994,1.2564017526529475e-05,1284.2815234065056,8.520072379244879e-06
2461292.5,A.D. 2026-Sep-09 00:00:00.0000,146207731.19096056,-36512834.56661095,1317.6798279266807,6.734519073397464,28.78944176073204,-0.0017748227061158406,146208174.1268794,-36516119.564837776,1411.6875094058423,6.734361134060757,28.789126011778485,-0.0017542669214543466,3316.058356338531,2.2004660423414552e-05,0.0003536449858725964,1.1960949425867134e-05,1225.6972300112247,8.133467035271742e-06
2461293.5,A.D. 2026-Sep-10 00:00:00.0000,146768398.45253578,-34020260.99006291,1164.1346196569505,6.243514090557673,28.907643252343675,-0.0017793820385367805,146768828.41109318,-34023572.49729731,1259.921780571498,6.24337028165781,28.9073406784026,-0.0017587441530074923,3340.676533993059,2.2173659230192515e-05,0.0003356455151136195,1.1349267750984676e-05,1166.6537022292614,7.743635568916737e-06
2461294.5,A.D. 2026-Sep-11 00:00:00.0000,147286547.46986595,-31517832.48359009,1010.2168787866832,5.750323171510516,29.017557627633316,-0.0017834460074706022,147286965.65729162,-31521169.33629933,1107.7910744264768,5.750193228375524,29.01726878352112,-0.0017627151399349133,3364.3702902350365,2.233665401181241e-05,0.00031740495955446586,1.072972573051196e-05,1107.2083979547024,7.350953899417401e-06
2461295.5,A.D. 2026-Sep-12 00:00:00.0000,147761995.28032944,-29006266.970270656,855.9694308023901,5.255083110315005,29.11914088471662,-0.0017870141220956977,147762402.87875038,-29009627.957688134,955.3392139396466,5.2549667402740345,29.11886631080451,-0.001766177973114173,3387.0705996489182,2.249318116343734e-05,0.00029894307945192364,1.0103002059726514e-05,1047.4187847077847,6.955798465157953e-06
2461296.5,A.D. 2026-Sep-13 00:00:00.0000,148194570.78326872,-26486286.082498554,701.4351149871947,4.757931690049967,29.21235116595181,-0.0017900865441848883,148194968.94833565,-26489669.94772943,802.6101812739171,4.7578285739527715,29.2120913913905,-0.0017691308768450439,3408.711738369434,2.2642798391777567e-05,0.0002802764567294793,9.469667267825206e-06,987.3421573638916,6.558545024868386e-06
2461297.5,A.D. 2026-Sep-14 00:00:00.0000,148584114.8240476,-23958614.975609034,546.6567320358009,4.259007650516912,29.297148783759372,-0.0017926639768646175,148584504.6828122,-23962020.416489672,649.6481062008053,4.258917446940653,29.29690432883179,-0.0017715722101833832,3429.2309153832534,2.27850822887601e-05,0.0002614187434192093,8.830192230319873e-06,927.0357431769371,6.159569365292425e-06
2461298.5,A.D. 2026-Sep-15 00:00:00.0000,148930480.27531832,-21423982.139259927,391.6770049957558,3.7584506560270534,29.37349624664102,-0.001794747484131776,148930862.92456454,-21427407.809070386,496.49725440054016,3.7583730074064725,29.373267623799588,-0.0017735004682568585,3448.5680188456686,2.2919626667151085e-05,0.00024238223447027593,8.185001394246067e-06,866.5570558607578,5.759249664665811e-06
2461299.5,A.D. 2026-Sep-16 00:00:00.0000,149233532.1155196,-18883119.206572562,236.53855637740347,3.2564012635209454,29.441358285024293,-0.0017963382965042734,149233908.62067038,-18886563.714719366,343.2020156493052,3.2563358031839016,29.44114599852432,-0.0017749142835613689,3466.6654865294527,2.304604172001269e-05,0.00022318064908818304,7.5345667214727305e-06,805.9644118845463,5.357969937772056e-06
2461300.5,A.D. 2026-Sep-17 00:00:00.0000,149493147.5046327,-16336760.76105437,81.28390168771148,2.7530008909559687,29.500701876698358,-0.0017974376342735348,149493518.89926934,-16340222.673842154,189.806891895353,2.752947250106009,29.5005064209538,-0.0017758124272369818,3483.4682954985424,2.3163953972791795e-05,0.00020383311419858613,6.8795420550992855e-06,745.3175091147423,4.9561239005848e-06
2461301.5,A.D. 2026-Sep-18 00:00:00.0000,149709215.8572121,-13785644.141348965,-74.04454364441335,2.248391785796222,29.55149627166163,-0.001798046576487523,149709583.14316496,-13789121.982939258,36.35648522580348,2.248349599644715,29.551318128609303,-0.0017761938103221678,3498.9240468347357,2.3273006868676257e-05,0.00018436963378106244,6.220947403014489e-06,684.6779721677303,4.554118619266945e-06
2461302.5,A.D. 2026-Sep-19 00:00:00.0000,149881638.9126899,-11230509.243867787,-229.4044484803454,1.742716993375084,29.59371301629795,-0.001798165988420309,149882003.0606008,-11234001.497495964,-117.10451427393997,1.7426859058511375,29.593552652118998,-0.0017760574849851034,3512.9831169178515,2.3372861798753158e-05,0.00016483898192027322,5.560434675024419e-06,624.1097881197929,4.152377435212749e-06
2461303.5,A.D. 2026-Sep-20 00:00:00.0000,150010330.80293217,-8672098.323363526,-384.75354658486316,1.236120324873231,29.62732597684167,-0.0017977965101856341,150010692.75314954,-8675603.432853509,-270.5313407661242,1.2360999915933677,29.627183838408175,-0.0017754026457307886,3525.5988440153073,2.346319936985517e-05,0.00014532123627311464,4.900709466330278e-06,563.679578602314,3.7513418056375497e-06
2461304.5,A.D. 2026-Sep-21 00:00:00.0000,150095218.11700407,-6111155.79150708,-540.0496187508107,0.7287463247071148,29.652311362128568,-0.0017969386022240745,150095578.78065556,-6114672.163092203,-423.87916500978304,0.7287364140887741,29.65218787352509,-0.0017742286305826957,3536.727720435245,2.3543720712517154e-05,0.00012594998355216976,4.246278214978053e-06,503.45668160915375,3.351471880113484e-06
2461305.5,A.D. 2026-Sep-22 00:00:00.0000,150136239.96308556,-3548428.0135295857,-695.2504810213577,0.22074023714519642,29.66864774563547,-0.0017955926391550754,150136600.2231675,-3551954.0179589703,-577.1031068108241,0.22074042972856003,29.66854330508078,-0.0017725349222376594,3546.3295623386466,2.361414864329656e-05,0.0001069557144884687,3.60490828544266e-06,443.51303520798683,2.9532457586187852e-06
2461306.5,A.D. 2026-Sep-23 00:00:00.0000,150133348.02746254,-984663.1029908587,-850.3139826901607,-0.2877520280298742,29.676316086810008,-0.0017937590399803582,150133708.73980206,-988197.0778735022,-730.1582475706915,-0.2877420418070848,29.676231064281062,-0.0017703211491926789,3554.3676320435834,2.3674228513532638e-05,8.875747742345293e-05,2.9907116786300627e-06,383.9228782951832,2.5571575293430134e-06
2461307.5,A.D. 2026-Sep-24 00:00:00.0000,150086506.6305037,1579389.2852646403,-1005.1980165460848,-0.7965839310033687,29.67529975170086,-0.0017914384181754173,150086868.6244768,1575849.0329507145,-882.9996429311248,-0.7965644541442398,29.675234487528265,-0.001767587086842305,3560.808689794401,2.372372859049293e-05,7.216402339320874e-05,2.4309118523310227e-06,324.7623036801815,2.163714318888816e-06
2461308.5,A.D. 2026-Sep-25 00:00:00.0000,149995692.77951485,4142978.1639053184,-1159.8605421930552,-1.3056083387473936,29.665584532926477,-0.001788631730164526,149996056.8584494,4139433.355232363,-1035.5823355124132,-1.3055796715212535,29.665539337570134,-0.0017643326585452485,3565.6229569456523,2.3762439849668424e-05,5.877818448258695e-05,1.9794432657223774e-06,266.10871878266335,1.7734327212662013e-06
2461309.5,A.D. 2026-Sep-26 00:00:00.0000,149860896.2183483,6705351.423609518,-1314.2596211829225,-1.814677563346192,29.64715866906639,-0.0017853403955729878,149861263.1596038,6701803.805155135,-1187.8613677424246,-1.8146400068051305,29.647133824172812,-0.001760557936658844,3568.7839807631467,2.379017511170489e-05,5.1399735244413096e-05,1.730476748965928e-06,208.04029095172882,1.3868351177067613e-06
2461310.5,A.D. 2026-Sep-27 00:00:00.0000,149682119.47363135,9265756.045217915,-1468.3534602667207,-2.3236434019267604,29.620012863616434,-0.0017815663601599145,149682490.02842095,9262207.38666533,-1339.7917947735712,-2.3235972602172366,29.620008624294652,-0.0017562631435399808,3570.2684040233985,2.3806767543838026e-05,5.279471543892797e-05,1.7769407507450962e-06,150.63546666502953,1.0044464821498102e-06
2461311.5,A.D. 2026-Sep-28 00:00:00.0000,149459377.89747766,11823438.313511614,-1622.1004566568881,-2.8323571781492904,29.584140303700348,-0.0017773120755304455,149459752.790573,11819890.405490033,-1491.3286974847651,-2.832302758766518,29.58415690173717,-0.0017514486525110934,3570.055660004274,2.3812068661863157e-05,6.249704551395362e-05,2.102902975200365e-06,93.97265228629112,6.267922580724909e-07
2461312.5,A.D. 2026-Sep-29 00:00:00.0000,149192699.7065542,14377644.032604106,-1775.4592373864725,-3.3406697849643274,29.539536678750824,-0.0017725803831734048,149193079.63607967,14374098.684829703,-1642.4271955652664,-3.3406073963876843,29.539574326249273,-0.00174611498878981,3568.127633638757,2.3805946103597938e-05,7.752474272681111e-05,2.607816444548841e-06,38.130131632089615,2.5439781077307723e-07
2461313.5,A.D. 2026-Sep-30 00:00:00.0000,148882126.01741853,16927618.742951803,-1928.388684827835,-3.848431728154962,29.48620019930356,-0.0017673743117914147,148882511.65496698,16924077.7826769,-1793.042460677235,-3.8483616747810383,29.48625909206059,-0.0017402628303808249,3564.468345713347,2.3788281552911214e-05,9.545084836057298e-05,3.2099120614687976e-06,16.813755124807358,1.1221037812038034e-07
2461314.5,A.D. 2026-Oct-01 00:00:00.0000,148527710.87807775,19472607.93999376,-2080.8479419210917,-4.355493170077111,29.42413161591711,-0.0017616968209992485,148528102.8693666,19469073.210710708,-1943.129729693658,-4.355415744949821,29.424211935819514,-0.0017338930089285587,3559.0637225233227,2.3758969231171462e-05,0.00011497386235121986,3.865350433996621e-06,70.78019544482231,4.725019322097332e-07
2461315.5,A.D. 2026-Oct-02 00:00:00.0000,148129521.29578444,22011857.294427093,-2232.7963948808615,-4.861703973031426,29.35333423806012,-0.0017555505407322869,148129920.2619972,22008330.654714424,-2092.6443180081965,-4.861619449430171,29.35343615391131,-0.0017270065105291724,3551.901505748879,2.3717915322847783e-05,0.0001354468218638651,4.55234085521559e-06,123.68934378027916,8.259388323046255e-07
2461316.5,A.D. 2026-Oct-03 00:00:00.0000,147687637.2611128,24544612.874101605,-2384.193635191769,-5.3669137418997535,29.273813952655836,-0.0017489375660932887,147688043.8009663,24541096.196461923,-2241.5416329133923,-5.366822365207933,29.273937619131623,-0.0017196044765004782,3542.9713331697512,2.3665038541559346e-05,0.00015653602520384198,5.259643181405798e-06,175.45974656939507,1.1719715669678058e-06
2461317.5,A.D. 2026-Oct-04 00:00:00.0000,147202151.76838455,27070121.367487647,-2534.9994079209864,-5.870971866066669,29.185579241877626,-0.001741859348072694,147202566.4608359,27066616.53701575,-2389.777187043507,-5.870873847315743,29.185724796690284,-0.0017116882041082887,3532.264989971441,2.3600271837136332e-05,0.00017805666780273046,5.981031802643033e-06,226.00790059566498,1.5100361684476297e-06
